Interval (ms),PCM1.P1.MAP,PCM1.P19.BatteryVolts,PCM1.P19.Coolant_Temp,PCM1.P1.Final_AFR1,PCM1.P1.Final_AFR2,PCM1.P14.InjectorPW1,PCM1.P9.O2Fuel_MultA,PCM1.P9.O2Fuel_MultB,PCM1.P23.Primary_Fuel_Pressure,PCM1.P12.PrimaryCompensatedInjectorFlow,PCM1.P9.RPM,PCM1.P1.Spark_Advance_Log,PCM1.P20.Target_AFR,PCM1.P4.TimeSinceRun,PCM1.P2.TPS,PCM1.P3.WasteGate_SetPoint,PCM1.P3.NonDrivenWheelSpeed,PCM1.P3.DrivenWheelSpeed,PCM1.P20.Engine_HP_Potential,PCM1.P22.EngineTorque,PCM1.ERI.VarDecs.Primary_Injector_Duty,TPS_diff,time_diff,TPS_ramp_rate,Final_AFR1_diff,Final_AFR1_ramp_rate,RPM_diff,RPM_ramp_rate,event_type
1676787289396.0,-7.83,14.29,192.2,9.0,1.03,2277.0,1.0,1.0,51.49,1271.0,1091.0,20.27,10.34,885.0,2.0,22.05,31.0,29.0,12.0,60.0,2.07,0.0,31.0,0.0,-0.02999999999999936,-0.00097,-1.0,-0.03226,idle
1676787289425.0,-7.83,14.24,192.2,8.99,1.03,2290.0,1.0,1.0,51.49,1271.0,1093.0,20.33,10.35,885.0,2.0,22.05,31.0,29.0,12.0,60.0,2.08,0.0,29.0,0.0,-0.009999999999999787,-0.00034,2.0,0.06897,idle
1676787289458.0,-7.69,14.24,192.2,8.96,1.03,2283.0,1.0,1.0,51.34,1273.0,1099.0,20.4,10.35,885.0,2.0,22.05,31.0,29.0,12.0,60.0,2.09,0.0,33.0,0.0,-0.02999999999999936,-0.00091,6.0,0.18182,idle
1676787289482.0,-7.83,14.24,192.2,8.99,1.03,2279.0,1.0,1.0,51.78,1269.0,1097.0,19.73,10.35,885.0,2.0,22.05,31.0,29.0,12.0,59.0,2.09,0.0,24.0,0.0,0.02999999999999936,0.00125,-2.0,-0.08333,idle
1676787289510.0,-7.83,14.24,192.2,8.96,1.03,2277.0,1.0,1.0,51.92,1267.0,1104.0,19.98,10.35,886.0,2.0,22.05,31.0,29.0,12.0,60.0,2.09,0.0,28.0,0.0,-0.02999999999999936,-0.00107,7.0,0.25,idle
1676787289538.0,-7.83,14.26,192.2,8.97,1.03,2281.0,1.0,1.0,51.2,1275.0,1107.0,19.28,10.35,886.0,2.0,22.05,31.0,29.0,12.0,59.0,2.1,0.0,28.0,0.0,0.009999999999999787,0.00036,3.0,0.10714,idle
1676787289567.0,-7.83,14.26,192.2,8.96,1.03,2276.0,1.0,1.0,51.78,1273.0,1101.0,19.47,10.35,886.0,1.0,22.05,31.0,29.0,12.0,59.0,2.09,-1.0,29.0,-0.03448,-0.009999999999999787,-0.00034,-6.0,-0.2069,idle
1676787289597.0,-7.83,14.26,192.2,8.98,1.03,2275.0,1.0,1.0,51.78,1271.0,1100.0,19.55,10.35,886.0,2.0,22.05,31.0,29.0,12.0,60.0,2.09,1.0,30.0,0.03333,0.019999999999999574,0.00067,-1.0,-0.03333,idle
1676787289621.0,-7.83,14.26,192.2,9.0,1.03,2274.0,1.0,1.0,51.78,1273.0,1101.0,19.64,10.35,886.0,2.0,22.05,31.0,29.0,12.0,60.0,2.09,0.0,24.0,0.0,0.019999999999999574,0.00083,1.0,0.04167,idle
1676787289665.0,-7.83,14.25,192.2,9.0,1.03,2273.0,1.0,1.0,51.2,1275.0,1093.0,20.39,10.35,886.0,1.0,22.05,31.0,29.0,12.0,60.0,2.08,-1.0,44.0,-0.02273,0.0,0.0,-8.0,-0.18182,idle
1676787289706.0,-7.83,14.25,192.2,9.01,1.03,2279.0,1.0,1.0,51.2,1275.0,1103.0,19.97,10.35,886.0,2.0,22.05,30.0,29.0,12.0,59.0,2.09,1.0,41.0,0.02439,0.009999999999999787,0.00024,10.0,0.2439,idle
1676787289736.0,-7.83,14.29,192.2,9.0,1.03,2274.0,1.0,1.0,51.78,1267.0,1102.0,19.37,10.35,886.0,2.0,22.05,30.0,28.0,12.0,59.0,2.09,0.0,30.0,0.0,-0.009999999999999787,-0.00033,-1.0,-0.03333,idle
1676787289760.0,-7.83,14.29,192.2,9.0,1.03,2278.0,1.0,1.0,51.34,1273.0,1098.0,19.45,10.35,886.0,2.0,22.05,30.0,28.0,12.0,60.0,2.08,0.0,24.0,0.0,0.0,0.0,-4.0,-0.16667,idle
1676787289784.0,-7.83,14.29,192.2,9.0,1.03,2275.0,1.0,1.0,51.78,1269.0,1094.0,19.81,10.35,886.0,2.0,22.05,30.0,28.0,12.0,60.0,2.08,0.0,24.0,0.0,0.0,0.0,-4.0,-0.16667,idle
1676787289810.0,-7.83,14.29,192.2,8.96,1.03,2274.0,1.0,1.0,51.49,1269.0,1096.0,19.97,10.35,886.0,2.0,22.05,30.0,28.0,12.0,59.0,2.08,0.0,26.0,0.0,-0.03999999999999915,-0.00154,2.0,0.07692,idle
1676787289851.0,-7.83,14.26,192.2,9.0,1.03,2279.0,1.0,1.0,51.34,1273.0,1097.0,19.89,10.35,886.0,2.0,22.05,30.0,28.0,12.0,59.0,2.08,0.0,41.0,0.0,0.03999999999999915,0.00098,1.0,0.02439,idle
1676787289879.0,-7.83,14.26,192.2,9.0,1.03,2272.0,1.0,1.0,51.92,1269.0,1088.0,19.89,10.35,886.0,2.0,22.05,30.0,28.0,12.0,59.0,2.06,0.0,28.0,0.0,0.0,0.0,-9.0,-0.32143,idle
1676787289904.0,-7.83,14.26,192.2,9.02,1.03,2276.0,1.0,1.0,51.34,1275.0,1090.0,20.52,10.35,886.0,2.0,22.05,30.0,28.0,12.0,60.0,2.06,0.0,25.0,0.0,0.019999999999999574,0.0008,2.0,0.08,idle
1676787289931.0,-7.83,14.28,192.2,9.03,1.03,2276.0,1.0,1.0,51.34,1275.0,1091.0,20.45,10.35,886.0,2.0,22.05,30.0,28.0,12.0,60.0,2.07,0.0,27.0,0.0,0.009999999999999787,0.00037,1.0,0.03704,idle
1676787289956.0,-7.83,14.28,192.2,9.03,1.03,2273.0,1.0,1.0,51.78,1269.0,1093.0,20.32,10.35,886.0,1.0,22.05,30.0,28.0,12.0,59.0,2.06,-1.0,25.0,-0.04,0.0,0.0,2.0,0.08,idle
1676787289993.0,-7.83,14.28,192.2,9.03,1.03,2274.0,1.0,1.0,51.78,1269.0,1083.0,20.62,10.35,886.0,1.0,22.05,29.0,28.0,12.0,60.0,2.05,0.0,37.0,0.0,0.0,0.0,-10.0,-0.27027,idle
1676787290019.0,-7.83,14.28,192.2,9.04,1.03,2275.0,1.0,1.0,51.49,1273.0,1085.0,20.77,10.35,886.0,1.0,22.05,29.0,27.0,12.0,60.0,2.06,0.0,26.0,0.0,0.009999999999999787,0.00038,2.0,0.07692,idle
1676787290044.0,-7.83,14.26,192.2,9.03,1.03,2275.0,1.0,1.0,51.49,1271.0,1089.0,20.62,10.35,886.0,1.0,22.05,29.0,28.0,12.0,59.0,2.08,0.0,25.0,0.0,-0.009999999999999787,-0.0004,4.0,0.16,idle
1676787290072.0,-7.83,14.26,192.2,9.03,1.03,2280.0,1.0,1.0,51.34,1273.0,1102.0,19.8,10.35,886.0,1.0,22.05,29.0,27.0,12.0,59.0,2.09,0.0,28.0,0.0,0.0,0.0,13.0,0.46429,idle
1676787290094.0,-7.83,14.26,192.2,9.03,1.03,2274.0,1.0,1.0,51.78,1269.0,1097.0,19.45,10.35,886.0,1.0,22.05,29.0,27.0,12.0,59.0,2.08,0.0,22.0,0.0,0.0,0.0,-5.0,-0.22727,idle
1676787290133.0,-7.83,14.28,192.2,9.02,1.03,2285.0,1.0,1.0,51.78,1267.0,1101.0,19.72,10.35,886.0,2.0,22.05,29.0,27.0,12.0,59.0,2.1,1.0,39.0,0.02564,-0.009999999999999787,-0.00026,4.0,0.10256,idle
1676787290156.0,-7.83,14.28,192.2,9.04,1.03,2279.0,1.0,1.0,51.2,1273.0,1104.0,19.54,10.35,886.0,1.0,22.05,29.0,27.0,12.0,59.0,2.1,-1.0,23.0,-0.04348,0.019999999999999574,0.00087,3.0,0.13043,idle
1676787290183.0,-7.83,14.28,192.2,9.01,1.03,2287.0,1.0,1.0,51.78,1267.0,1107.0,19.26,10.35,886.0,2.0,22.05,29.0,27.0,12.0,59.0,2.09,1.0,27.0,0.03704,-0.02999999999999936,-0.00111,3.0,0.11111,idle
1676787290214.0,-7.83,14.28,192.2,9.01,1.03,2277.0,1.0,1.0,51.78,1269.0,1097.0,19.54,10.35,886.0,1.0,22.05,29.0,27.0,12.0,60.0,2.08,-1.0,31.0,-0.03226,0.0,0.0,-10.0,-0.32258,idle
1676787290241.0,-7.83,14.26,192.2,9.01,1.03,2278.0,1.0,1.0,51.49,1273.0,1097.0,19.87,10.35,886.0,1.0,22.05,29.0,27.0,12.0,60.0,2.08,0.0,27.0,0.0,0.0,0.0,0.0,0.0,idle
1676787290274.0,-7.83,14.26,192.2,9.02,1.03,2274.0,1.0,1.0,51.78,1271.0,1101.0,19.87,10.35,886.0,2.0,22.05,28.0,27.0,12.0,60.0,2.09,1.0,33.0,0.0303,0.009999999999999787,0.0003,4.0,0.12121,idle
1676787290311.0,-7.83,14.26,192.2,8.99,1.03,2275.0,1.0,1.0,51.78,1269.0,1096.0,19.71,10.35,886.0,2.0,22.05,28.0,26.0,12.0,60.0,2.08,0.0,37.0,0.0,-0.02999999999999936,-0.00081,-5.0,-0.13514,idle
1676787290337.0,-7.83,14.29,192.2,8.98,1.03,2291.0,1.0,1.0,51.2,1273.0,1099.0,19.96,10.35,886.0,2.0,22.05,28.0,26.0,12.0,60.0,2.1,0.0,26.0,0.0,-0.009999999999999787,-0.00038,3.0,0.11538,idle
1676787290361.0,-7.83,14.29,192.2,8.97,1.03,2275.0,1.0,1.0,51.78,1267.0,1100.0,19.71,10.35,886.0,2.0,22.05,28.0,26.0,12.0,59.0,2.09,0.0,24.0,0.0,-0.009999999999999787,-0.00042,1.0,0.04167,idle
1676787290399.0,-7.83,14.29,192.2,8.96,1.03,2276.0,1.0,1.0,51.49,1268.0,1101.0,19.62,10.35,886.0,2.0,22.05,28.0,26.0,12.0,59.0,2.09,0.0,38.0,0.0,-0.009999999999999787,-0.00026,1.0,0.02632,idle
1676787290428.0,-7.83,14.27,192.2,8.96,1.03,2274.0,1.0,1.0,51.34,1269.0,1092.0,19.96,10.35,886.0,2.0,22.05,28.0,26.0,12.0,60.0,2.08,0.0,29.0,0.0,0.0,0.0,-9.0,-0.31034,idle
1676787290461.0,-7.83,14.27,192.2,8.98,1.03,2280.0,1.0,1.0,51.78,1272.0,1094.0,20.25,10.35,886.0,2.0,22.05,28.0,26.0,12.0,60.0,2.09,0.0,33.0,0.0,0.019999999999999574,0.00061,2.0,0.06061,idle
1676787290511.0,-7.83,14.27,192.2,8.97,1.03,2288.0,1.0,1.0,51.2,1275.0,1096.0,19.44,10.35,887.0,2.0,22.05,27.0,26.0,12.0,59.0,2.09,0.0,50.0,0.0,-0.009999999999999787,-0.0002,2.0,0.04,idle
1676787290533.0,-7.83,14.3,192.2,8.94,1.03,2263.0,1.0,1.0,51.92,1268.0,1092.0,19.95,10.35,887.0,2.0,22.05,27.0,26.0,12.0,60.0,2.06,0.0,22.0,0.0,-0.030000000000001137,-0.00136,-4.0,-0.18182,idle
1676787290564.0,-7.83,14.3,192.2,8.98,1.03,2256.0,1.0,1.0,51.2,1275.0,1094.0,20.25,10.35,887.0,2.0,22.05,27.0,26.0,12.0,60.0,2.06,0.0,31.0,0.0,0.040000000000000924,0.00129,2.0,0.06452,idle
1676787290600.0,-7.83,14.3,192.2,8.97,1.03,2251.0,1.0,1.0,51.49,1273.0,1099.0,19.95,10.35,887.0,1.0,22.05,27.0,25.0,12.0,59.0,2.06,-1.0,36.0,-0.02778,-0.009999999999999787,-0.00028,5.0,0.13889,idle
1676787290622.0,-7.83,14.3,192.2,8.95,1.03,2270.0,1.0,1.0,51.78,1272.0,1103.0,19.7,10.35,887.0,2.0,22.05,27.0,25.0,12.0,59.0,2.09,1.0,22.0,0.04545,-0.02000000000000135,-0.00091,4.0,0.18182,idle
1676787290674.0,-7.83,14.27,192.2,8.96,1.03,2268.0,1.0,1.0,51.92,1272.0,1098.0,19.62,10.34,887.0,2.0,22.05,27.0,25.0,12.0,60.0,2.08,0.0,52.0,0.0,0.010000000000001563,0.00019,-5.0,-0.09615,idle
1676787290696.0,-7.83,14.27,192.2,8.96,1.03,2270.0,1.0,1.0,51.2,1276.0,1097.0,19.78,10.34,887.0,2.0,22.05,27.0,25.0,12.0,59.0,2.08,0.0,22.0,0.0,0.0,0.0,-1.0,-0.04545,idle
1676787290726.0,-7.83,14.28,192.2,8.97,1.03,2274.0,1.0,1.0,51.2,1274.0,1092.0,19.7,10.35,887.0,2.0,22.05,26.0,25.0,12.0,59.0,2.07,0.0,30.0,0.0,0.009999999999999787,0.00033,-5.0,-0.16667,idle
1676787290764.0,-7.83,14.28,192.2,8.96,1.03,2271.0,1.0,1.0,51.78,1268.0,1086.0,20.25,10.35,887.0,2.0,22.05,26.0,25.0,12.0,59.0,2.06,0.0,38.0,0.0,-0.009999999999999787,-0.00026,-6.0,-0.15789,idle
1676787290791.0,-7.83,14.28,192.2,8.95,1.03,2282.0,1.0,1.0,51.49,1268.0,1086.0,20.66,10.35,887.0,2.0,22.05,26.0,25.0,12.0,59.0,2.07,0.0,27.0,0.0,-0.010000000000001563,-0.00037,0.0,0.0,idle
1676787290829.0,-7.83,14.26,192.2,8.96,1.03,2274.0,1.0,1.0,51.49,1272.0,1092.0,20.31,10.35,887.0,2.0,22.05,26.0,24.0,12.0,59.0,2.07,0.0,38.0,0.0,0.010000000000001563,0.00026,6.0,0.15789,idle
1676787290851.0,-7.83,14.26,192.2,8.98,1.03,2272.0,1.0,1.0,51.78,1272.0,1086.0,20.24,10.34,887.0,2.0,22.05,26.0,24.0,12.0,59.0,2.06,0.0,22.0,0.0,0.019999999999999574,0.00091,-6.0,-0.27273,idle
1676787290881.0,-7.83,14.26,192.2,8.96,1.03,2288.0,1.0,1.0,51.34,1273.0,1082.0,20.61,10.34,887.0,2.0,22.05,26.0,24.0,12.0,60.0,2.06,0.0,30.0,0.0,-0.019999999999999574,-0.00067,-4.0,-0.13333,idle
1676787290921.0,-7.83,14.26,192.2,8.95,1.03,2275.0,1.0,1.0,51.34,1273.0,1089.0,20.66,10.35,887.0,2.0,22.05,26.0,24.0,12.0,59.0,2.07,0.0,40.0,0.0,-0.010000000000001563,-0.00025,7.0,0.175,idle
1676787290944.0,-7.83,14.27,192.2,8.95,1.03,2268.0,1.0,1.0,51.92,1269.0,1093.0,20.44,10.35,887.0,2.0,22.05,26.0,24.0,12.0,59.0,2.07,0.0,23.0,0.0,0.0,0.0,4.0,0.17391,idle
1676787290974.0,-7.83,14.27,192.2,8.95,1.03,2271.0,1.0,1.0,51.78,1268.0,1087.0,20.37,10.35,887.0,2.0,22.05,25.0,24.0,12.0,59.0,2.06,0.0,30.0,0.0,0.0,0.0,-6.0,-0.2,idle
1676787291003.0,-7.83,14.27,192.2,8.98,1.03,2277.0,1.0,1.0,51.2,1273.0,1090.0,20.55,10.35,887.0,2.0,22.05,25.0,24.0,12.0,59.0,2.07,0.0,29.0,0.0,0.030000000000001137,0.00103,3.0,0.10345,idle
1676787291032.0,-7.83,14.27,192.2,8.99,1.03,2271.0,1.0,1.0,51.49,1273.0,1095.0,20.23,10.35,887.0,1.0,22.05,25.0,24.0,12.0,59.0,2.07,-1.0,29.0,-0.03448,0.009999999999999787,0.00034,5.0,0.17241,idle
1676787291072.0,-7.83,14.27,192.2,9.0,1.03,2271.0,1.0,1.0,51.78,1272.0,1090.0,20.02,10.35,887.0,2.0,22.05,25.0,24.0,12.0,59.0,2.06,1.0,40.0,0.025,0.009999999999999787,0.00025,-5.0,-0.125,idle
1676787291097.0,-7.83,14.27,192.2,8.98,1.03,2274.0,1.0,1.0,51.49,1274.0,1086.0,20.37,10.35,887.0,2.0,22.05,25.0,23.0,12.0,59.0,2.06,0.0,25.0,0.0,-0.019999999999999574,-0.0008,-4.0,-0.16,idle
1676787291125.0,-7.83,14.27,192.2,9.0,1.03,2281.0,1.0,1.0,51.78,1271.0,1092.0,20.61,10.35,887.0,2.0,22.05,25.0,23.0,12.0,59.0,2.09,0.0,28.0,0.0,0.019999999999999574,0.00071,6.0,0.21429,idle
1676787291157.0,-7.83,14.27,192.2,8.99,1.03,2267.0,1.0,1.0,51.78,1268.0,1101.0,19.7,10.35,887.0,2.0,22.05,25.0,23.0,12.0,59.0,2.08,0.0,32.0,0.0,-0.009999999999999787,-0.00031,9.0,0.28125,idle
1676787291180.0,-7.83,14.27,192.2,9.0,1.03,2274.0,1.0,1.0,51.2,1274.0,1097.0,19.52,10.35,887.0,2.0,22.05,25.0,23.0,12.0,59.0,2.06,0.0,23.0,0.0,0.009999999999999787,0.00043,-4.0,-0.17391,idle
1676787291218.0,-7.83,14.27,192.2,9.01,1.03,2269.0,1.0,1.0,51.34,1274.0,1092.0,20.23,10.35,887.0,2.0,22.05,24.0,23.0,12.0,59.0,2.07,0.0,38.0,0.0,0.009999999999999787,0.00026,-5.0,-0.13158,idle
1676787291244.0,-7.83,14.29,192.2,8.98,1.03,2265.0,1.0,1.0,51.78,1270.0,1092.0,20.23,10.35,887.0,1.0,22.05,24.0,23.0,12.0,59.0,2.06,-1.0,26.0,-0.03846,-0.02999999999999936,-0.00115,0.0,0.0,idle
1676787291271.0,-7.83,14.29,192.2,8.98,1.03,2264.0,1.0,1.0,51.49,1272.0,1091.0,20.43,10.35,887.0,1.0,22.05,24.0,23.0,12.0,59.0,2.06,0.0,27.0,0.0,0.0,0.0,-1.0,-0.03704,idle
1676787291303.0,-7.83,14.29,192.2,9.0,1.03,2265.0,1.0,1.0,51.78,1272.0,1087.0,20.31,10.35,887.0,1.0,22.05,24.0,23.0,12.0,59.0,2.05,0.0,32.0,0.0,0.019999999999999574,0.00062,-4.0,-0.125,idle
1676787291331.0,-7.83,14.28,192.2,9.0,1.03,2265.0,1.0,1.0,51.78,1270.0,1081.0,20.8,10.35,887.0,1.0,22.05,24.0,22.0,12.0,59.0,2.04,0.0,28.0,0.0,0.0,0.0,-6.0,-0.21429,idle
1676787291377.0,-7.83,14.28,192.2,9.0,1.03,2263.0,1.0,1.0,51.78,1268.0,1081.0,20.84,10.35,887.0,1.0,22.05,24.0,22.0,12.0,59.0,2.03,0.0,46.0,0.0,0.0,0.0,0.0,0.0,idle
1676787291422.0,-7.83,14.28,192.2,9.0,1.03,2267.0,1.0,1.0,51.78,1268.0,1072.0,20.9,10.35,887.0,1.0,22.05,23.0,22.0,12.0,59.0,2.04,0.0,45.0,0.0,0.0,0.0,-9.0,-0.2,idle
1676787291452.0,-7.83,14.28,192.2,8.98,1.03,2267.0,1.0,1.0,51.78,1268.0,1075.0,20.9,10.35,887.0,2.0,22.05,23.0,22.0,12.0,59.0,2.03,1.0,30.0,0.03333,-0.019999999999999574,-0.00067,3.0,0.1,idle
1676787291487.0,-7.83,14.28,192.2,9.0,1.03,2268.0,1.0,1.0,51.34,1270.0,1081.0,20.9,10.35,887.0,1.0,22.05,23.0,22.0,12.0,59.0,2.04,-1.0,35.0,-0.02857,0.019999999999999574,0.00057,6.0,0.17143,idle
1676787291510.0,-7.83,14.28,192.2,9.0,1.03,2270.0,1.0,1.0,51.49,1272.0,1075.0,20.84,10.35,888.0,1.0,22.05,23.0,22.0,12.0,59.0,2.03,0.0,23.0,0.0,0.0,0.0,-6.0,-0.26087,idle
1676787291538.0,-7.83,14.24,192.2,8.97,1.03,2284.0,1.0,1.0,51.49,1272.0,1069.0,20.9,10.35,888.0,2.0,22.05,23.0,22.0,12.0,59.0,2.04,1.0,28.0,0.03571,-0.02999999999999936,-0.00107,-6.0,-0.21429,idle
1676787291565.0,-7.83,14.24,192.2,9.0,1.03,2267.0,1.0,1.0,51.78,1272.0,1070.0,20.42,10.35,888.0,1.0,22.05,23.0,22.0,12.0,60.0,2.02,-1.0,27.0,-0.03704,0.02999999999999936,0.00111,1.0,0.03704,idle
1676787291590.0,-7.83,14.24,192.2,9.0,1.03,2267.0,1.0,1.0,51.78,1270.0,1070.0,20.42,10.35,888.0,1.0,22.05,23.0,21.0,12.0,59.0,2.02,0.0,25.0,0.0,0.0,0.0,0.0,0.0,idle
1676787291615.0,-7.83,14.24,192.2,8.98,1.03,2271.0,1.0,1.0,51.34,1274.0,1065.0,20.42,10.35,888.0,1.0,22.05,23.0,21.0,12.0,59.0,2.02,0.0,25.0,0.0,-0.019999999999999574,-0.0008,-5.0,-0.2,idle
1676787291641.0,-7.83,14.28,192.2,9.0,1.03,2268.0,1.0,1.0,51.92,1270.0,1061.0,20.44,10.35,888.0,1.0,22.05,22.0,21.0,12.0,59.0,2.01,0.0,26.0,0.0,0.019999999999999574,0.00077,-4.0,-0.15385,idle
1676787291675.0,-7.83,14.28,192.2,8.98,1.03,2271.0,1.0,1.0,51.78,1269.0,1070.0,20.44,10.35,888.0,1.0,22.05,22.0,21.0,12.0,59.0,2.03,0.0,34.0,0.0,-0.019999999999999574,-0.00059,9.0,0.26471,idle
1676787291703.0,-7.83,14.28,192.2,8.96,1.03,2276.0,1.0,1.0,51.34,1273.0,1078.0,20.42,10.35,888.0,1.0,22.05,22.0,21.0,12.0,59.0,2.05,0.0,28.0,0.0,-0.019999999999999574,-0.00071,8.0,0.28571,idle
1676787291735.0,-7.83,14.27,192.2,8.96,1.03,2275.0,1.0,1.0,51.34,1273.0,1077.0,20.8,10.35,888.0,1.0,22.05,22.0,21.0,12.0,59.0,2.04,0.0,32.0,0.0,0.0,0.0,-1.0,-0.03125,idle
1676787291784.0,-7.83,14.27,192.2,8.98,1.03,2272.0,1.0,1.0,51.49,1273.0,1076.0,20.4,10.35,888.0,1.0,22.05,22.0,20.0,12.0,60.0,2.03,0.0,49.0,0.0,0.019999999999999574,0.00041,-1.0,-0.02041,idle
1676787291817.0,-7.83,14.27,192.2,8.97,1.03,2282.0,1.0,1.0,51.78,1272.0,1069.0,20.4,10.35,888.0,1.0,22.05,22.0,20.0,12.0,59.0,2.03,0.0,33.0,0.0,-0.009999999999999787,-0.0003,-7.0,-0.21212,idle
1676787291840.0,-7.83,14.27,192.2,8.96,1.03,2285.0,1.0,1.0,51.49,1274.0,1069.0,20.42,10.35,888.0,2.0,22.05,22.0,20.0,12.0,59.0,2.04,1.0,23.0,0.04348,-0.009999999999999787,-0.00043,0.0,0.0,idle
1676787291869.0,-7.83,14.27,192.2,8.93,1.03,2284.0,1.0,1.0,51.78,1274.0,1054.0,20.46,10.35,888.0,2.0,22.05,21.0,20.0,12.0,59.0,2.01,0.0,29.0,0.0,-0.030000000000001137,-0.00103,-15.0,-0.51724,idle
1676787291898.0,-7.83,14.27,192.2,8.97,1.03,2262.0,1.0,1.0,51.92,1270.0,1048.0,20.48,10.35,888.0,2.0,22.05,21.0,20.0,12.0,60.0,1.98,0.0,29.0,0.0,0.040000000000000924,0.00138,-6.0,-0.2069,idle
1676787291925.0,-7.83,14.27,192.2,8.92,1.03,2257.0,1.0,1.0,51.34,1275.0,1048.0,20.5,10.35,888.0,1.0,22.05,21.0,20.0,12.0,60.0,1.97,-1.0,27.0,-0.03704,-0.05000000000000071,-0.00185,0.0,0.0,idle
1676787291958.0,-7.83,14.31,192.2,8.93,1.03,2258.0,1.0,1.0,51.34,1275.0,1044.0,20.5,10.35,888.0,1.0,22.05,21.0,20.0,11.0,59.0,1.96,0.0,33.0,0.0,0.009999999999999787,0.0003,-4.0,-0.12121,idle
1676787291997.0,-7.83,14.31,192.2,8.94,1.03,2266.0,1.0,1.0,51.2,1275.0,1037.0,20.54,10.35,888.0,2.0,22.05,21.0,19.0,11.0,60.0,1.96,1.0,39.0,0.02564,0.009999999999999787,0.00026,-7.0,-0.17949,idle
1676787292019.0,-7.69,14.31,192.2,8.96,1.03,2266.0,1.0,1.0,51.92,1267.0,1033.0,20.55,10.35,888.0,2.0,22.05,21.0,19.0,11.0,60.0,1.95,0.0,22.0,0.0,0.02000000000000135,0.00091,-4.0,-0.18182,idle
1676787292047.0,-7.83,14.3,192.2,8.97,1.03,2260.0,1.0,1.0,51.34,1275.0,1030.0,20.56,10.35,888.0,2.0,22.05,20.0,19.0,11.0,60.0,1.95,0.0,28.0,0.0,0.009999999999999787,0.00036,-3.0,-0.10714,idle
1676787292072.0,-7.69,14.3,192.2,9.0,1.03,2277.0,1.0,1.0,51.49,1273.0,1027.0,20.57,10.35,888.0,2.0,22.05,20.0,19.0,11.0,60.0,1.95,0.0,25.0,0.0,0.02999999999999936,0.0012,-3.0,-0.12,idle
1676787292099.0,-7.69,14.3,192.2,8.98,1.03,2276.0,1.0,1.0,51.78,1271.0,1021.0,20.59,10.35,888.0,2.0,22.05,20.0,19.0,11.0,60.0,1.94,0.0,27.0,0.0,-0.019999999999999574,-0.00074,-6.0,-0.22222,idle
1676787292139.0,-7.69,14.3,192.2,9.0,1.03,2281.0,1.0,1.0,51.78,1270.0,1022.0,20.6,10.35,888.0,2.0,22.05,20.0,19.0,11.0,60.0,1.94,0.0,40.0,0.0,0.019999999999999574,0.0005,1.0,0.025,idle
1676787292161.0,-7.69,14.3,192.2,9.01,1.03,2270.0,1.0,1.0,51.49,1272.0,1021.0,20.61,10.35,888.0,2.0,22.05,20.0,19.0,11.0,60.0,1.93,0.0,22.0,0.0,0.009999999999999787,0.00045,-1.0,-0.04545,idle
1676787292186.0,-7.69,14.3,192.2,9.0,1.03,2290.0,1.0,1.0,51.78,1270.0,1023.0,20.61,10.34,888.0,2.0,22.05,20.0,19.0,11.0,60.0,1.93,0.0,25.0,0.0,-0.009999999999999787,-0.0004,2.0,0.08,idle
1676787292212.0,-7.69,14.3,192.2,8.99,1.03,2294.0,1.0,1.0,51.78,1270.0,1012.0,20.77,10.34,888.0,2.0,22.05,20.0,18.0,11.0,61.0,1.93,0.0,26.0,0.0,-0.009999999999999787,-0.00038,-11.0,-0.42308,idle
1676787292243.0,-7.69,14.3,192.2,9.0,1.03,2291.0,1.0,1.0,51.78,1272.0,1013.0,21.29,10.35,888.0,2.0,22.05,19.0,18.0,11.0,61.0,1.94,0.0,31.0,0.0,0.009999999999999787,0.00032,1.0,0.03226,idle
1676787292277.0,-7.69,14.3,192.2,8.98,1.03,2312.0,1.0,1.0,51.78,1272.0,1019.0,21.1,10.35,888.0,1.0,22.05,19.0,18.0,11.0,62.0,1.96,-1.0,34.0,-0.02941,-0.019999999999999574,-0.00059,6.0,0.17647,idle
1676787292301.0,-7.69,14.3,192.2,8.97,1.03,2294.0,1.0,1.0,51.78,1272.0,1023.0,20.7,10.35,888.0,2.0,22.05,19.0,18.0,12.0,61.0,1.96,1.0,24.0,0.04167,-0.009999999999999787,-0.00042,4.0,0.16667,idle
1676787292331.0,-7.69,14.3,192.2,8.97,1.03,2296.0,1.0,1.0,51.78,1272.0,1022.0,20.6,10.35,888.0,1.0,22.05,19.0,18.0,12.0,62.0,1.96,-1.0,30.0,-0.03333,0.0,0.0,-1.0,-0.03333,idle
1676787292354.0,-7.69,14.3,192.2,8.97,1.03,2314.0,1.0,1.0,51.78,1272.0,1027.0,20.61,10.35,888.0,1.0,22.05,19.0,18.0,12.0,62.0,1.98,0.0,23.0,0.0,0.0,0.0,5.0,0.21739,idle
1676787292384.0,-7.69,14.3,192.2,8.96,1.03,2319.0,1.0,1.0,51.78,1272.0,1028.0,20.59,10.35,888.0,2.0,22.05,19.0,17.0,12.0,61.0,2.0,1.0,30.0,0.03333,-0.009999999999999787,-0.00033,1.0,0.03333,idle
